"Dataset","Age","lh_bankssts_thickness"
"ABIDE_I","25.12",2.235
"ABIDE_I","12.92",2.44
"ABIDE_I","19.8",2.389
"ABIDE_I","12.15",2.566
"ABIDE_I","14.77",2.653
"ABIDE_I","17.36",2.557
"ABIDE_I","13.28",2.645
"ABIDE_I","19.16",2.329
"ABIDE_I","13.95",2.742
"ABIDE_I","30.66",2.46
"ABIDE_I","24.6",2.312
"ABIDE_I","27.92",2.423
"ABIDE_I","33.17",2.214
"ABIDE_I","13.78",2.779
"ABIDE_I","17.13",2.362
"ABIDE_I","15.7",2.596
"ABIDE_I","20.65",2.427
"ABIDE_I","15.35",2.684
"ABIDE_I","11.81",2.694
"ABIDE_I","15.82",2.678
"ABIDE_I","14.37",2.605
"ABIDE_I","12.83",2.577
"ABIDE_I","33.24",2.437
"ABIDE_I","9.44",2.639
"ABIDE_I","23.1",2.422
"ABIDE_I","21.22",2.263
"ABIDE_I","20.34",2.449
"ABIDE_I","14",2.921
"ABIDE_I","14",2.787
"ABIDE_I","16",2.494
"ABIDE_I","17",2.752
"ABIDE_I","10",2.71
"ABIDE_I","21",2.396
"ABIDE_I","21",2.53
"ABIDE_I","20",2.314
"ABIDE_I","13",2.41
"ABIDE_I","14",2.991
"ABIDE_I","17",2.704
"ABIDE_I","15",2.239
"ABIDE_I","20",2.391
"ABIDE_I","23",2.494
"ABIDE_I","15",2.744
"ABIDE_I","21",2.733
"ABIDE_I","10.5",2.767
"ABIDE_I","11.55",3.113
"ABIDE_I","10.29",2.303
"ABIDE_I","11.45",2.681
"ABIDE_I","9.15",2.911
"ABIDE_I","8.94",2.67
"ABIDE_I","9.4",2.692
"ABIDE_I","8.86",2.613
"ABIDE_I","9.69",2.804
"ABIDE_I","8.2",2.698
"ABIDE_I","10.08",2.794
"ABIDE_I","9.69",2.743
"ABIDE_I","11.99",2.621
"ABIDE_I","10.53",2.874
"ABIDE_I","10.64",2.856
"ABIDE_I","14.75",2.831
"ABIDE_I","13.35",2.861
"ABIDE_I","12.58",2.498
"ABIDE_I","12.91",2.718
"ABIDE_I","14.98",2.289
"ABIDE_I","15.28",2.514
"ABIDE_I","15.53",2.591
"ABIDE_I","13.88",2.694
"ABIDE_I","13.77",2.447
"ABIDE_I","12.08",2.764
"ABIDE_I","16.05",2.308
"ABIDE_I","14.86",2.751
"ABIDE_I","14.1",2.69
"ABIDE_I","8.67",2.342
"ABIDE_I","13.78",2.902
"ABIDE_I","16.57",2.476
"ABIDE_I","16.6",2.857
"ABIDE_I","16.13",2.392
"ABIDE_I","12.38",2.888
"ABIDE_I","14.76",2.865
"ABIDE_I","16.88",2.535
"ABIDE_I","12.9",2.909
"ABIDE_I","14.91",2.676
"ABIDE_I","19.83",2.599
"ABIDE_I","20.33",2.71
"ABIDE_I","20.08",2.594
"ABIDE_I","21.33",2.656
"ABIDE_I","19.08",2.671
"ABIDE_I","25.66",2.777
"ABIDE_I","12.25",2.758
"ABIDE_I","15.91",2.631
"ABIDE_I","17.5",2.742
"ABIDE_I","14.41",2.626
"ABIDE_I","14.66",2.798
"ABIDE_I","19.33",2.25
"ABIDE_I","19.66",2.799
"ABIDE_I","17.1",2.68
"ABIDE_I","16.1",2.316
"ABIDE_I","17.2",2.538
"ABIDE_I","10.4",2.495
"ABIDE_I","10.2",2.548
"ABIDE_I","11",2.772
"ABIDE_I","17.8",2.679
"ABIDE_I","14.3",2.536
"ABIDE_I","11.8",2.633
"ABIDE_I","13.5",2.449
"ABIDE_I","18",2.668
"ABIDE_I","16.1",2.734
"ABIDE_I","18.2",2.21
"ABIDE_I","12.6",2.717
"ABIDE_I","13.8",2.452
"ABIDE_I","18.2",2.126
"ABIDE_I","18.9",2.708
"ABIDE_I","15.6",2.429
"ABIDE_I","19.2",2.572
"ABIDE_I","18.9",2.273
"ABIDE_I","12.4",2.457
"ABIDE_I","16.8",2.609
"ABIDE_I","15.5",2.414
"ABIDE_I","13.1",2.693
"ABIDE_I","14",2.616
"ABIDE_I","10.9",2.545
"ABIDE_I","17.2",2.601
"ABIDE_I","9.5",2.858
"ABIDE_I","9.8",2.493
"ABIDE_I","10.4",2.646
"ABIDE_I","13.9",2.195
"ABIDE_I","18.3",2.293
"ABIDE_I","11.2",2.594
"ABIDE_I","9.8",2.541
"ABIDE_I","10.8",2.895
"ABIDE_I","15.6",2.397
"ABIDE_I","8.2",2.722
"ABIDE_I","10.8",2.737
"ABIDE_I","17.9",2.609
"ABIDE_I","14.8",2.664
"ABIDE_I","12.8",2.647
"ABIDE_I","12.2",2.543
"ABIDE_I","10.2",2.476
"ABIDE_I","17.2",2.415
"ABIDE_I","9.7",2.691
"ABIDE_I","11.6",2.611
"ABIDE_I","9.2",2.839
"ABIDE_I","11.5",2.487
"ABIDE_I","11.6",2.599
"ABIDE_I","14.3",2.455
"ABIDE_I","17.4",2.411
"ABIDE_I","16.5",2.646
"ABIDE_I","28.8",2.475
"ABIDE_I","14.4",2.364
"ABIDE_I","17.8",2.635
"ABIDE_I","17.8",2.426
"ABIDE_I","14",2.587
"ABIDE_I","26.8",2.642
"ABIDE_I","14.5",2.874
"ABIDE_I","17.2",2.688
"ABIDE_I","13.8",2.426
"ABIDE_I","17.6",2.231
"ABIDE_I","14.8",2.215
"ABIDE_I","13.3",2.593
"ABIDE_I","14.9",1.978
"ABIDE_I","15.8",2.647
"ABIDE_I","15.4",2.512
"ABIDE_I","14.8",2.189
"ABIDE_I","17.9",2.454
"ABIDE_I","16.6",2.66
"ABIDE_I","13.6",2.519
"ABIDE_I","15.8",2.335
"ABIDE_I","15.5",2.296
"ABIDE_I","18.2806",2.651
"ABIDE_I","18.7379",2.608
"ABIDE_I","18.2615",2.554
"ABIDE_I","16.104",2.704
"ABIDE_I","13.8097",2.882
"ABIDE_I","14.9432",2.617
"ABIDE_I","15.0253",2.999
"ABIDE_I","22.601",2.393
"ABIDE_I","23.948",2.595
"ABIDE_I","27.5975",2.846
"ABIDE_I","26.8528",2.604
"ABIDE_I","17.0705",2.503
"ABIDE_I","24.9884",2.621
"ABIDE_I","18.1383",2.748
"ABIDE_I","27.3238",2.621
"ABIDE_I","12.9391",2.623
"ABIDE_I","10.4668",2.888
"ABIDE_I","18.2177",2.512
"ABIDE_I","21.0979",2.627
"ABIDE_I","12.5257",2.623
"ABIDE_I","29.9685",2.662
"ABIDE_I","8.7721",2.643
"ABIDE_I","18.8008",2.406
"ABIDE_I","31.2827",2.508
"ABIDE_I","16.0986",2.726
"ABIDE_I","34.0534",2.513
"ABIDE_I","26.1465",2.475
"ABIDE_I","18.1547",2.537
"ABIDE_I","14.412",2.709
"ABIDE_I","16.3943",2.6
"ABIDE_I","24.6543",2.476
"ABIDE_I","28.3669",2.609
"ABIDE_I","9.9548",2.879
"ABIDE_I","34.0068",2.517
"ABIDE_I","39.2526",2.387
"ABIDE_I","19.7591",2.415
"ABIDE_I","39.3949",2.617
"ABIDE_I","28.5613",2.66
"ABIDE_I","9.9165",2.84
"ABIDE_I","25.0157",2.57
"ABIDE_I","22.1081",2.176
"ABIDE_I","22.4367",2.663
"ABIDE_I","22.0479",2.519
"ABIDE_I","15.92",2.148
"ABIDE_I","12.75",2.231
"ABIDE_I","9.75",2.653
"ABIDE_I","8.67",2.255
"ABIDE_I","14.42",2.16
"ABIDE_I","10.67",2.496
"ABIDE_I","14.25",2.434
"ABIDE_I","13.75",2.591
"ABIDE_I","12.25",2.452
"ABIDE_I","9.25",2.042
"ABIDE_I","13.33",2.093
"ABIDE_I","10.83",2.344
"ABIDE_I","13.92",2.126
"ABIDE_I","7.66",2.067
"ABIDE_I","11",2.369
"ABIDE_I","9.66",2.296
"ABIDE_I","17.83",2.325
"ABIDE_I","13.92",2.277
"ABIDE_I","16.66",2.242
"ABIDE_I","16.66",2.358
"ABIDE_I","11",2.059
"ABIDE_I","15.75",2.103
"ABIDE_I","14.17",1.871
"ABIDE_I","10.92",2.016
"ABIDE_I","14",1.969
"ABIDE_I","8.42",2.631
"ABIDE_I","15.25",2.308
"ABIDE_I","12.33",1.836
"ABIDE_I","28",2.562
"ABIDE_I","21",2.498
"ABIDE_I","27",2.46
"ABIDE_I","27",2.57
"ABIDE_I","25",2.478
"ABIDE_I","20",2.128
"ABIDE_I","21",2.577
"ABIDE_I","21",2.532
"ABIDE_I","33",2.442
"ABIDE_I","31",2.794
"ABIDE_I","40",2.575
"ABIDE_I","25",2.54
"ABIDE_I","30",2.484
"ABIDE_I","23",2.474
"ABIDE_I","24",2.528
"ABIDE_I","23",2.599
"ABIDE_I","22",2.481
"ABIDE_I","21",2.733
"ABIDE_I","22",2.688
"ABIDE_I","22",2.525
"ABIDE_I","28",2.398
"ABIDE_I","21",2.381
"ABIDE_I","18",2.255
"ABIDE_I","29",2.293
"ABIDE_I","22",2.363
"ABIDE_I","22",2.261
"ABIDE_I","25",2.478
"ABIDE_I","27",2.153
"ABIDE_I","13.8",2.913
"ABIDE_I","13.8",2.676
"ABIDE_I","15.1",2.491
"ABIDE_I","14.2",2.528
"ABIDE_I","16.6",2.294
"ABIDE_I","13.9",2.811
"ABIDE_I","15.6",2.644
"ABIDE_I","12.3",2.829
"ABIDE_I","16.2",2.599
"ABIDE_I","12.4",2.728
"ABIDE_I","14.7",2.846
"ABIDE_I","16.6",2.723
"ABIDE_I","14.3",2.476
"ABIDE_I","13.6",2.651
"ABIDE_I","12.2",3.083
"ABIDE_I","12.8",2.447
"ABIDE_I","15.2",2.622
"ABIDE_I","12.4",2.79
"ABIDE_I","14.2",2.738
"ABIDE_I","16.9",2.791
"ABIDE_I","12.77",2.819
"ABIDE_I","10.84",2.673
"ABIDE_I","10.64",2.772
"ABIDE_I","11",2.584
"ABIDE_I","9.3",2.753
"ABIDE_I","8.39",3.137
"ABIDE_I","9.73",2.865
"ABIDE_I","9.41",2.29
"ABIDE_I","9.82",2.847
"ABIDE_I","9.3",2.849
"ABIDE_I","10.18",2.578
"ABIDE_I","10.4",2.881
"ABIDE_I","8.07",2.985
"ABIDE_I","10.37",2.858
"ABIDE_I","8.75",2.978
"ABIDE_I","10.82",2.614
"ABIDE_I","10.25",2.888
"ABIDE_I","9.31",2.729
"ABIDE_I","8.83",2.865
"ABIDE_I","11.09",2.647
"ABIDE_I","8.43",2.428
"ABIDE_I","11.85",2.66
"ABIDE_I","12.76",2.614
"ABIDE_I","9.97",2.696
"ABIDE_I","10.79",2.72
"ABIDE_I","8.46",2.671
"ABIDE_I","9.73",2.71
"ABIDE_I","9.97",2.612
"ABIDE_I","9.71",2.51
"ABIDE_I","8.87",2.816
"ABIDE_I","11.17",3.026
"ABIDE_I","12.43",2.798
"ABIDE_I","8.04",2.559
"ABIDE_I","8.26",2.698
"ABIDE_I","8.5",2.553
"ABIDE_I","8.52",2.78
"ABIDE_I","8.9",2.955
"ABIDE_I","10.86",2.838
"ABIDE_I","11.56",2.875
"ABIDE_I","11.56",2.758
"ABIDE_I","12.1",2.747
"ABIDE_I","12.44",2.486
"ABIDE_I","13.22",2.677
"ABIDE_I","13.25",2.477
"ABIDE_I","14.06",2.536
"ABIDE_I","14.18",2.367
"ABIDE_I","14.38",2.55
"ABIDE_I","14.42",2.253
"ABIDE_I","15.95",2.686
"ABIDE_I","17.31",2.594
"ABIDE_I","21.58",2.423
"ABIDE_I","22.11",2.622
"ABIDE_I","22.76",2.622
"ABIDE_I","22.74",2.584
"ABIDE_I","27.03",2.347
"ABIDE_I","27.76",2.702
"ABIDE_I","29.13",2.522
"ABIDE_I","7.26",2.328
"ABIDE_I","10.52",2.56
"ABIDE_I","18.59",2.459
"ABIDE_I","23.65",2.391
"ABIDE_I","31.78",2.267
"ABIDE_I","8.15",2.736
"ABIDE_I","7.29",2.698
"ABIDE_I","10.69",2.261
"ABIDE_I","11.91",2.348
"ABIDE_I","12.49",2.419
"ABIDE_I","12.81",2.929
"ABIDE_I","14.2",2.634
"ABIDE_I","16.93",2.612
"ABIDE_I","17.3",2.744
"ABIDE_I","6.47",2.546
"ABIDE_I","7.19",2.913
"ABIDE_I","8.01",2.609
"ABIDE_I","8.82",2.486
"ABIDE_I","8.88",2.437
"ABIDE_I","8.93",2.452
"ABIDE_I","9.23",2.534
"ABIDE_I","9.81",2.85
"ABIDE_I","10.46",2.657
"ABIDE_I","10.52",2.85
"ABIDE_I","10.73",2.679
"ABIDE_I","10.76",2.425
"ABIDE_I","11.03",2.456
"ABIDE_I","11.32",2.799
"ABIDE_I","11.69",2.576
"ABIDE_I","12.1",2.765
"ABIDE_I","12.23",2.727
"ABIDE_I","13.18",2.667
"ABIDE_I","13.583",2.44
"ABIDE_I","13.628",2.688
"ABIDE_I","13.72",2.361
"ABIDE_I","14.36",2.413
"ABIDE_I","14.425",2.613
"ABIDE_I","14.653",2.715
"ABIDE_I","14.66",2.584
"ABIDE_I","15.27",2.425
"ABIDE_I","15.284",2.494
"ABIDE_I","15.42",2.716
"ABIDE_I","15.53",2.535
"ABIDE_I","15.71",2.762
"ABIDE_I","16.13",2.43
"ABIDE_I","16.28",2.414
"ABIDE_I","16.55",2.623
"ABIDE_I","19.228",2.286
"ABIDE_I","22.38",2.379
"ABIDE_I","22.48",2.761
"ABIDE_I","22.76",2.501
"ABIDE_I","25.34",2.677
"ABIDE_I","28.203",2.523
"ABIDE_I","29.02",2.264
"ABIDE_I","30.724",2.682
"ABIDE_I","10.19",2.784
"ABIDE_I","10.74",2.282
"ABIDE_I","11.92",2.563
"ABIDE_I","12.07",2.612
"ABIDE_I","12.67",2.63
"ABIDE_I","14.79",2.78
"ABIDE_I","16.31",2.442
"ABIDE_I","16.55",2.263
"ABIDE_I","16.88",2.498
"ABIDE_I","17.7",2.486
"ABIDE_I","19.13",2.779
"ABIDE_I","19.73",2.418
"ABIDE_I","24.83",2.588
"ABIDE_I","12.04",2.951
"ABIDE_I","16.83",2.799
"ABIDE_I","13.75",2.579
"ABIDE_I","12.66",2.781
"ABIDE_I","13.25",2.784
"ABIDE_I","12.66",2.75
"ABIDE_I","19.5",2.54
"ABIDE_I","15.75",2.51
"ABIDE_I","15.91",2.664
"ABIDE_I","14.91",2.484
"ABIDE_I","20.02",2.614
"ABIDE_I","20.04",2.51
"ABIDE_I","20.3",2.341
"ABIDE_I","20.56",2.51
"ABIDE_I","22.77",2.386
"ABIDE_I","23.08",2.422
"ABIDE_I","23.35",2.512
"ABIDE_I","26.17",2.321
"ABIDE_I","30.08",2.692
"ABIDE_I","30.78",2.496
"ABIDE_I","21.15",2.589
"ABIDE_I","12.81",2.436
"ABIDE_I","7.7502",3.052
"ABIDE_I","9.3149",2.925
"ABIDE_I","10.6927",2.621
"ABIDE_I","8.2656",2.751
"ABIDE_I","9.1068",2.754
"ABIDE_I","8.2464",2.718
"ABIDE_I","8.3203",2.634
"ABIDE_I","8.3313",2.684
"ABIDE_I","8.9747",3.069
"ABIDE_I","9.2081",2.793
"ABIDE_I","8.9363",2.635
"ABIDE_I","9.7201",2.595
"ABIDE_I","10.2218",2.657
"ABIDE_I","9.5202",2.747
"ABIDE_I","12.3477",2.901
"ABIDE_I","11.178",2.485
"ABIDE_I","11.8816",3.043
"ABIDE_I","12.4298",2.846
"ABIDE_I","12.2546",2.811
"ABIDE_I","12.3833",2.56
"ABIDE_I","14.88",2.538
"ABIDE_I","12.36",2.739
"ABIDE_I","10.99",2.577
"ABIDE_I","11.8",2.741
"ABIDE_I","14.44",2.651
"ABIDE_I","14.8",2.476
"ABIDE_I","15.04",2.69
"ABIDE_I","13.38",2.571
"ABIDE_I","11.55",2.606
"ABIDE_I","11.07",2.544
"ABIDE_I","13.66",2.482
"ABIDE_I","17.79",2.692
"ABIDE_I","11.56",2.664
"ABIDE_I","13.46",2.373
"ABIDE_I","15.92",2.693
"ABIDE_I","14.03",2.953
"ABIDE_I","11.25",2.493
"ABIDE_I","17.78",2.489
"ABIDE_I","14.29",2.586
"ABIDE_I","12.09",3.007
"ABIDE_I","13.41",2.443
"ABIDE_I","12.68",2.536
"ABIDE_I","10.96",2.571
"ABIDE_I","15.74",2.473
"ABIDE_I","13.85",2.695
"ABIDE_I","12.01",2.508
"ABIDE_I","9.21",2.593
"ABIDE_I","13.82",2.686
"ABIDE_I","9.5",2.665
"ABIDE_I","11.83",2.749
"ABIDE_I","12.73",2.719
"ABIDE_I","13",2.902
"ABIDE_I","10.53",2.849
"ABIDE_I","12.64",2.444
"ABIDE_I","11.66",2.826
"ABIDE_I","12.15",2.715
"ABIDE_I","9.79",2.697
"ABIDE_I","11.9",2.593
"ABIDE_I","11.95",2.482
"ABIDE_I","12.9",2.863
"ABIDE_I","13.36",2.555
"ABIDE_I","13.12",2.179
"ABIDE_I","13.63",2.796
"ABIDE_I","12.66",2.21
"ABIDE_I","23",2.742
"ABIDE_I","24",2.719
"ABIDE_I","23",2.562
"ABIDE_I","26",2.372
"ABIDE_I","30",2.525
"ABIDE_I","29",2.596
"ABIDE_I","29",2.496
"ABIDE_I","29",2.486
"ABIDE_I","23",2.573
"ABIDE_I","30",2.616
"ABIDE_I","22",2.499
"ABIDE_I","35",2.481
"ABIDE_I","25",2.348
"ABIDE_I","24",2.381
"ABIDE_I","10",2.881
"ABIDE_I","11",2.805
"ABIDE_I","10",2.862
"ABIDE_I","13",2.506
"ABIDE_I","7",2.647
"ABIDE_I","16",2.4
"ABIDE_I","33",2.237
"ABIDE_I","32",2.383
"ABIDE_I","26",2.594
"ABIDE_I","23",2.723
"ABIDE_I","32",2.599
"ABIDE_I","21",2.459
"ABIDE_I","28",2.547
"ABIDE_I","32",2.276
"ABIDE_I","32",2.451
"ABIDE_I","48",2.488
"ABIDE_I","46",2.469
"ABIDE_I","46",2.37
"ABIDE_I","44.2",2.805
"ABIDE_I","39.3",2.519
"ABIDE_I","42.5",2.6
"ABIDE_I","19.7",2.467
"ABIDE_I","20",2.508
"ABIDE_I","20.8",2.536
"ABIDE_I","27.9",2.46
"ABIDE_I","21.1",2.52
"ABIDE_I","20.9",2.666
"ABIDE_I","23.6",2.639
"ABIDE_I","23.9",2.663
"ABIDE_I","22",2.733
"ABIDE_I","17",2.86
"ABIDE_I","23.3",2.627
"ABIDE_I","34.1",2.3
"ABIDE_I","44.1",2.597
"ABIDE_I","56.2",1.732
"ABIDE_I","18.7",2.369
"ABIDE_I","29.2",2.248
"ABIDE_I","20",2.201
"ABIDE_I","26",2.847
"ABIDE_I","27",2.204
"ABIDE_I","27",2.281
"ABIDE_I","27",2.384
"ABIDE_I","36",2.295
"ABIDE_I","37",2.339
"ABIDE_I","38",2.017
"ABIDE_I","39",2.146
"ABIDE_I","39",2.339
"ABIDE_I","41",2.505
"ABIDE_I","34",2.361
"ABIDE_I","37",2.43
"ABIDE_I","36",2.049
"ABIDE_I","42",2.272
"BCH","4.66",2.728
"BCH","4.34",3.004
"BCH","3.63",2.132
"BCH","3.39",2.919
"BCH","3.06",3.149
"BCH","4.84",2.924
"BCH","4.55",2.671
"BCH","4.92",2.211
"BCH","3.88",2.427
"BCH","3.52",2.735
"BCH","3.61",3.149
"BCH","4.14",3.146
"BCH","3.03",2.753
"BCH","4.72",2.838
"BCH","2.61",2.69
"BCH","3.79",2.776
"BCH","3.09",2.775
"BCH","4.27",2.766
"BCH","1.97",3.086
"BCH","4.1",2.677
"BCH","4.89",2.638
"BCH","3.02",2.692
"BCH","4.39",1.156
"BCH","4.04",2.971
"BCH","3.76",2.637
"BCH","2.11",3.093
"BCH","2.94",2.74
"BCH","4.27",3.084
"BCH","3.23",3.012
"BCH","3.61",2.652
"BCH","4.49",3.051
"BCH","4.05",2.788
"BCH","3.35",2.828
"BCH","2.13",2.861
"BCH","4.26",2.793
"BCH","4.84",2.732
"BCH","1.86",2.977
"BCH","0.69",3.293
"BCH","1.75",3.094
"BCH","0.71",3.226
"BCH","4.62",2.472
"BCH","0.2",1.788
"BCH","3.22",3.078
"BCH","1.1",2.936
"BCH","4.43",2.778
"BCH","0.86",2.551
"BCH","0.81",2.683
"BCH","0.12",1.388
"BCH","3.15",2.583
"BCH","4.18",3.146
"BCH","2.98",2.48
"BCH","3.99",2.812
"BCH","2.56",2.864
"BCH","1.7",2.612
"BCH","3.11",2.772
"BCH","3.46",2.833
"BCH","1.17",2.749
"BCH","0.78",2.502
"BCH","1.28",2.089
"BCH","3.64",2.76
"BCH","1.78",3.132
"BCH","0.33",0.748
"BCH","1.43",3.103
"BCH","4.13",2.563
"BCH","2.22",2.789
"BCH","1.63",3.312
"BCH","0.27",2.105
"BCH","0.28",1.23
"BCH","2.63",2.624
"BCH","0.25",1.233
"BCH","0.53",2.016
"BCH","4.4",2.703
"BCH","4.55",3.028
"BCH","3.24",2.92
"BCH","1",3.016
"BCH","3.27",2.94
"BCH","2.18",2.71
"BCH","4.17",2.795
"BCH","3.75",2.663
"BCH","0.7",1.446
"BCH","0.87",2.918
"BCH","4.89",2.603
"BCH","0.21",2.024
"BCH","3.8",2.781
"BCH","0.39",3.331
"BCH","4.14",3.001
"BCH","4.22",3.053
"BCH","0.01",1.553
"BCH","4.64",2.613
"BCH","0.37",1.68
"BCH","0.88",2.868
"BCH","2.9",2.611
"BCH","2.76",2.853
"BCH","4.18",3.191
"BCH","3.07",2.813
"BCH","0.58",1.603
"BCH","1.07",2.815
"BCH","0.01",2.79
"BCH","0.38",0.989
"BCH","1.71",2.935
"BCH","4.78",2.869
"BCH","3.81",2.747
"BCH","0.4",1.475
"BCH","0.05",2.069
"BGSP","25",2.553
"BGSP","23",2.529
"BGSP","19",2.676
"BGSP","27",2.379
"BGSP","21",2.567
"BGSP","19",2.362
"BGSP","23",2.497
"BGSP","21",2.722
"BGSP","19",2.403
"BGSP","21",2.408
"BGSP","23",2.489
"BGSP","19",2.461
"BGSP","33",2.425
"BGSP","21",2.417
"BGSP","23",2.355
"BGSP","21",2.514
"BGSP","25",2.3
"BGSP","25",2.342
"BGSP","21",2.648
"BGSP","21",2.253
"BGSP","19",2.253
"BGSP","19",2.565
"BGSP","21",2.661
"BGSP","19",2.393
"BGSP","29",2.735
"BGSP","23",2.609
"BGSP","21",2.285
"BGSP","23",2.525
"BGSP","21",2.431
"BGSP","27",2.324
"BGSP","23",2.392
"BGSP","31",2.076
"BGSP","23",2.347
"BGSP","21",2.328
"BGSP","21",2.24
"BGSP","19",2.465
"BGSP","21",2.284
"BGSP","21",2.766
"BGSP","19",2.293
"BGSP","19",2.38
"BGSP","23",2.272
"BGSP","19",2.547
"BGSP","19",2.436
"BGSP","29",2.289
"BGSP","21",2.345
"BGSP","19",2.253
"BGSP","23",2.5
"BGSP","21",2.45
"BGSP","21",2.226
"BGSP","33",2.484
"BGSP","21",2.404
"BGSP","21",2.237
"BGSP","19",2.347
"BGSP","21",2.37
"BGSP","21",2.291
"BGSP","23",2.765
"BGSP","21",2.798
"BGSP","21",2.564
"BGSP","21",2.35
"BGSP","21",2.319
"BGSP","19",2.505
"BGSP","27",2.392
"BGSP","23",2.436
"BGSP","21",2.273
"BGSP","19",2.454
"BGSP","31",2.343
"BGSP","21",2.493
"BGSP","19",2.393
"BGSP","19",2.44
"BGSP","21",2.45
"BGSP","21",2.461
"BGSP","21",2.456
"BGSP","25",2.485
"BGSP","25",2.415
"BGSP","21",2.586
"BGSP","23",2.341
"BGSP","29",2.526
"BGSP","23",2.373
"BGSP","19",2.528
"BGSP","21",2.309
"BGSP","21",2.645
"BGSP","21",2.33
"BGSP","21",2.234
"BGSP","19",2.465
"BGSP","19",2.278
"BGSP","21",2.479
"BGSP","23",2.497
"BGSP","19",2.254
"BGSP","19",2.514
"BGSP","23",2.46
"BGSP","33",2.236
"BGSP","19",2.535
"BGSP","19",2.498
"BGSP","23",2.573
"BGSP","19",2.553
"BGSP","21",2.512
"BGSP","19",2.2
"BGSP","19",2.559
"BGSP","19",2.417
"BGSP","21",2.256
"BGSP","21",2.708
"BGSP","23",2.211
"BGSP","21",2.549
"BGSP","21",2.474
"BGSP","19",2.839
"BGSP","23",2.371
"BGSP","21",2.333
"BGSP","21",2.13
"BGSP","23",2.284
"BGSP","23",2.322
"BGSP","19",2.717
"BGSP","23",2.249
"BGSP","21",2.296
"BGSP","21",2.571
"BGSP","21",2.531
"BGSP","19",2.128
"BGSP","19",2.793
"BGSP","21",2.59
"BGSP","23",2.328
"BGSP","19",2.461
"BGSP","23",2.24
"BGSP","21",2.4
"BGSP","21",2.554
"BGSP","27",2.273
"BGSP","21",2.085
"BGSP","21",2.365
"BGSP","19",2.6
"BGSP","23",2.358
"BGSP","21",2.285
"BGSP","23",2.548
"BGSP","23",2.4
"BGSP","19",2.417
"BGSP","31",2.204
"BGSP","23",2.555
"BGSP","25",2.421
"BGSP","21",2.51
"BGSP","19",2.469
"BGSP","21",2.439
"BGSP","19",2.165
"BGSP","19",2.403
"BGSP","23",2.322
"BGSP","23",2.168
"BGSP","21",2.405
"BGSP","21",2.452
"BGSP","19",2.424
"BGSP","21",2.427
"BGSP","21",2.427
"BGSP","19",2.31
"BGSP","21",2.604
"BGSP","19",2.653
"BGSP","23",2.314
"BGSP","27",2.262
"BGSP","21",2.35
"BGSP","25",2.403
"BGSP","23",2.353
"BGSP","21",2.632
"BGSP","21",2.369
"BGSP","27",2.446
"BGSP","21",2.791
"BGSP","19",2.277
"BGSP","27",2.57
"BGSP","27",2.431
"BGSP","31",2.524
"BGSP","27",2.684
"BGSP","23",2.69
"BGSP","23",2.347
"BGSP","23",2.523
"BGSP","21",2.258
"BGSP","21",2.346
"BGSP","23",2.646
"BGSP","19",2.205
"BGSP","19",2.437
"BGSP","19",2.641
"BGSP","21",2.539
"BGSP","21",2.276
"BGSP","19",2.448
"BGSP","19",2.385
"BGSP","21",2.391
"BGSP","19",2.297
"BGSP","19",2.34
"BGSP","23",2.283
"BGSP","29",2.502
"BGSP","21",2.282
"BGSP","21",2.578
"BGSP","21",2.437
"BGSP","23",2.169
"BGSP","19",2.607
"BGSP","19",2.435
"BGSP","23",2.692
"BGSP","19",2.601
"BGSP","19",2.424
"BGSP","21",2.446
"BGSP","19",2.313
"BGSP","21",2.601
"BGSP","21",2.389
"BGSP","21",2.445
"BGSP","19",2.56
"BGSP","21",2.756
"BGSP","31",2.592
"BGSP","23",2.207
"BGSP","21",2.507
"BGSP","19",2.376
"BGSP","21",2.395
"BGSP","21",2.561
"BGSP","21",2.525
"BGSP","23",2.174
"BGSP","25",2.263
"BGSP","19",2.491
"BGSP","23",2.446
"BGSP","19",2.311
"BGSP","25",2.548
"BGSP","19",2.421
"BGSP","19",2.208
"BGSP","23",2.601
"BGSP","21",2.358
"BGSP","21",2.299
"BGSP","19",2.397
"BGSP","19",2.343
"BGSP","21",2.451
"BGSP","21",2.687
"BGSP","27",2.464
"BGSP","19",2.359
"BGSP","25",2.504
"BGSP","19",2.411
"BGSP","19",2.352
"BGSP","23",2.408
"BGSP","19",2.287
"BGSP","19",2.388
"BGSP","21",2.317
"BGSP","27",2.385
"BGSP","23",2.214
"BGSP","19",2.273
"BGSP","19",2.597
"BGSP","19",2.234
"BGSP","19",2.235
"BGSP","21",2.576
"BGSP","19",2.58
"BGSP","19",2.446
"BGSP","19",2.251
"BGSP","19",2.499
"BGSP","27",2.281
"BGSP","21",2.588
"BGSP","25",2.485
"BGSP","27",2.379
"BGSP","23",2.448
"BGSP","21",2.544
"BGSP","19",2.223
"BGSP","19",2.603
"BGSP","19",2.571
"BGSP","23",2.378
"BGSP","25",2.411
"BGSP","21",2.476
"BGSP","23",2.408
"BGSP","21",2.563
"BGSP","23",2.49
"BGSP","23",2.604
"BGSP","21",2.575
"BGSP","21",2.459
"BGSP","25",2.29
"BGSP","23",2.234
"BGSP","19",2.518
"BGSP","19",2.187
"BGSP","23",2.39
"BGSP","25",2.48
"BGSP","21",2.193
"BGSP","29",2.465
"BGSP","19",2.358
