Age,ICV
73.00,1352680.622
73.00,1252625.525
73.00,1448920.539
73.00,1242295.379
73.00,1324902.543
73.00,1577497.533
73.00,1155452.184
73.00,1395818.555
73.00,1268097.615
73.00,1068043.411
73.00,1480486.929
73.00,1514886.835
73.00,1180225.011
73.00,1618101.051
73.00,1524969.756
73.00,1147044.379
73.00,1227327.616
73.00,1457598.447
73.00,1219448.143
73.00,1739988.598
73.00,1450394.667
73.00,1139600.37
73.00,1270032.585
73.00,1212898.054
73.00,1289298.617
73.02,1494466.898
73.07,1395969.922
73.18,1154825.236
73.18,1137899.385
73.26,1318651.44
73.29,1288556.804
73.36,1355319.159
73.54,1200467.337
73.54,1279554.798
73.56,1439460.327
73.56,1413242.489
73.60,1184878.996
73.90,1419942.19
74.00,1252245.931
74.00,1313491.492
74.00,1320062.324
74.00,1378410.494
74.00,1440251.386
74.00,1375718.217
74.00,1262233.73
74.00,1234968.109
74.00,1228808.494
74.00,1281011.802
74.00,1372961.07
74.00,1412766.654
74.00,1723378.352
74.00,1483993.014
74.00,1475836.689
74.00,1511823.838
74.00,1418719.042
74.00,1247120.474
74.00,1397343.804
74.00,1338290.311
74.00,1333161.366
74.00,1553411.025
74.00,1291915.401
74.00,1275295.395
74.00,1484104.755
74.00,1369748.466
74.00,1442680.68
74.00,1118536.611
74.00,1452524.366
74.00,1325367.005
74.00,1453108.818
74.00,1197556.328
74.00,1727511.505
74.00,1417503.887
74.00,1172030.188
74.00,1281034.295
74.00,1286455.477
74.00,1473492.763
74.00,1570738.592
74.00,1296647.26
74.00,1246402.039
74.00,1186710.725
74.00,1338989.259
74.00,1569013.235
74.00,1252007.451
74.00,1137313.934
74.00,1316730.219
74.00,1267157.693
74.01,1187251.18
74.01,1209253.861
74.03,1291542.927
74.11,1354772.204
74.24,1535340.644
74.40,1613687.041
74.50,1458346.01
74.58,1180710.721
74.64,1326126.572
74.83,1338022.714
74.96,1464065.167
74.99,1631125.349
75.00,1488718.124
75.00,1430932.032
75.00,1294337.576
75.00,1278782.237
75.00,1515012.575
75.00,1491983.104
75.00,1216553.382
75.00,1166260.915
75.00,1401968.302
75.00,1193216.312
75.00,1334395.389
75.00,1516527.199
75.00,1453138.066
75.00,1377678.18
75.00,1769299.555
75.00,1477588.169
75.00,1250889.663
75.00,1131966.376
75.00,1224548.341
75.00,1263166.903
75.00,1195167.15
75.00,1192114.903
75.00,1914128.575
75.00,1216057.173
75.00,1399835.603
75.00,1354727.202
75.00,1038819.327
75.00,1131460.793
75.00,1525719.064
75.00,1081215.822
75.00,1533251.567
75.00,1457785.556
75.00,1331711.355
75.00,1067710.314
75.00,1400957.635
75.00,1270662.778
75.00,1431784.331
75.00,1242223.385
75.00,1291981.14
75.00,1214310.442
75.00,1256214.348
75.00,1625999.773
75.00,1215807.694
75.00,1403726.651
75.00,1382357.673
75.00,1283422.728
75.00,1320161.316
75.00,1205857.391
75.00,2068133.597
75.00,953122.7256
75.00,1288917.149
75.00,1268744.942
75.00,1391387.551
75.08,1368160.097
75.37,1633094.936
75.42,1409255.194
75.63,1279631.917
75.67,1477336.44
75.83,1297654.801
75.89,1354822.075
75.94,1481755.824
75.97,1275615.624
75.99,1175602.018
76.00,1224341.863
76.00,1125013.076
76.00,1096754.532
76.00,1401992.794
76.00,1181433.536
76.00,1564385.242
76.00,1206663.575
76.00,1278460.138
76.00,1882213.969
76.00,1499921.947
76.00,1223568.677
76.00,1411109.666
76.00,1293999.104
76.00,1142757.484
76.00,1351361.856
76.00,1684416.818
76.00,1209842.937
76.00,1178837.001
76.00,1417045.675
76.00,1267093.328
76.00,1530733.65
76.00,1505410.369
76.00,1263250.266
76.00,1386441.46
76.00,1361148.927
76.00,1475531.464
76.00,1509346.293
76.00,1590744.813
76.00,1211906.641
76.00,1457542.832
76.39,1399767.234
76.45,1179309.586
76.78,1189090.653
77.00,1250942.159
77.00,1302138.681
77.00,1066999.373
77.00,1097228.623
77.00,1424728.42
77.00,1284305.78
77.00,1409573.423
77.00,1208272.817
77.00,1308764.633
77.00,1311276.925
77.00,1213969.341
77.00,1367207.545
77.00,1336608.706
77.00,1372925.828
77.00,1372949.826
77.00,1308541.146
77.00,1500740.255
77.00,1543583.587
77.00,1224460.978
77.00,1631378.703
77.00,1277387.227
77.00,1220816.28
77.00,1229283.949
77.00,1234096.432
77.00,1870898.654
77.00,1380703.435
77.51,1244589.189
77.79,1235751.045
78.00,1135368.595
78.00,1250051.862
78.00,1256509.203
78.00,1358029.429
78.00,1144113.872
78.00,1193318.928
78.00,1340178.03
78.00,1258366.3
78.00,1470655.367
78.00,1326373.052
78.00,1240361.539
78.00,1383470.076
78.00,1388609.781
78.00,1354695.83
78.00,1218478.598
78.00,1308347.542
78.00,1244723.173
78.00,1110869.87
78.00,1523090.532
78.00,1445227.22
78.00,1088798.32
78.00,1362160.843
78.00,1354713.203
78.00,1269252.02
78.00,1221707.956
78.00,1200727.316
78.00,1053757.592
78.00,1051604.77
78.00,1436410.074
78.00,1529196.032
78.07,1274880.804
78.20,1052281.964
78.36,1405756.238
78.58,1314828.506
78.87,1267986.504
79.00,1218965.183
79.00,1387279.641
79.00,1350657.294
79.00,1025792.343
79.00,1269119.661
79.00,1379234.556
79.00,1204651.366
79.00,1302103.428
79.00,1241723.301
79.00,1363097.015
79.00,1174951.572
79.00,1322364.383
79.00,1452674.104
79.00,1291809.03
79.00,1411718.865
79.00,1334611.491
79.00,1346382.772
79.00,1247392.082
79.00,1238398.201
79.00,1348934.062
79.00,1296888.985
79.00,1233989.94
79.00,1271637.953
79.00,1171640.971
79.41,1370065.559
79.65,1519818.927
79.85,1407867.184
80.00,1469698.446
80.00,1051566.399
80.00,1257508.996
80.00,1273177.7
80.00,1285332.815
80.00,1319167.523
80.00,1420669.375
80.00,1271759.567
80.00,1099126.716
80.00,1592690.027
80.00,1038109.136
80.00,1308687.759
80.00,1371377.826
80.00,1435522.402
80.00,1271448.718
80.00,1079722.571
80.11,1130313.013
80.17,1193003.204
80.29,1581225.85
80.50,1349364.776
80.54,1179371.831
80.65,1347828.653
80.80,1285882.77
80.82,1622859.908
80.84,1441447.407
80.95,1338124.58
81.00,1248815.84
81.00,1293199.545
81.00,1239077.27
81.00,1115097.521
81.00,1124820.342
81.00,1190418.418
81.00,1381445.373
81.00,1314445.538
81.00,1316254.139
81.00,1128916.253
81.00,1222339.523
81.00,1167618.428
81.00,1296098.555
81.00,1415379.562
81.00,1381630.353
81.00,1253361.208
81.00,1250889.918
81.02,1533175.823
81.12,1332288.063
81.20,1256335.468
81.28,1293252.29
81.41,1289046.513
81.57,1271366.225
81.75,1477835.148
81.91,1501785.048
81.94,1366514.233
81.96,1313043.779
82.00,1368724.795
82.00,1287090.675
82.00,1183132.145
82.00,1335179.819
82.00,1318086.357
82.00,1355638.007
82.00,1172406.407
82.00,1249001.324
82.00,1213249.28
82.00,1429678.88
82.00,1524508.414
82.00,1298494.232
82.07,1348132.878
82.19,1407829.437
82.43,1239138.765
82.54,1363334.496
82.57,1454799.303
82.93,1381037.402
83.00,1159954.437
83.00,1263277.519
83.00,1201946.34
83.00,1479190.911
83.00,1273553.669
83.00,1262985.413
83.00,1248488.617
83.00,1386310.966
83.00,1102009.353
83.00,1535998.714
83.00,1155601.416
83.00,1411987.843
83.00,1434583.1
83.00,1207877.849
83.09,1193850.509
83.22,1380098.485
83.33,1563734.171
83.46,1228999.973
83.70,1364935.363
83.73,1526270.144
83.81,1377476.446
83.87,1501064.478
84.00,1309809.046
84.00,1326393.05
84.00,1154980.598
84.00,1366760.332
84.00,1463828.682
84.00,1294646.42
84.00,1192209.27
84.00,1282541.546
84.06,1303034.482
85.00,1478392.727
85.00,1297586.307
85.00,1419333.861
85.00,1304446.865
85.00,1476008.924
85.00,1558520.852
85.00,1200457.213
85.60,1396263.898
85.66,1449928.461
85.77,1249903.119
85.99,1494579.764
86.00,1491506.023
86.00,1352172.539
86.00,1301090.392
86.00,1418633.418
86.00,1210331.896
86.00,1302924.491
86.00,1443344.5
86.00,1306609.686
86.00,1478524.841
86.00,1117023.231
86.20,1550538.887
86.25,1314655.891
86.32,1568444.287
86.38,1364618.39
86.41,1357985.308
86.45,1240910.743
86.77,1298171.134
86.86,1502010.4
87.00,1229086.591
87.00,1204517.377
87.00,1407681.704
87.00,1328078.661
87.00,1346602.499
87.00,1214933.016
87.00,1293262.659
87.34,1421654.919
87.68,1286483.85
88.00,1107337.912
88.00,1243095.432
88.00,1549720.58
88.00,1219668.125
88.00,1392294.846
88.00,1380408.459
88.07,1421731.792
88.14,1388221.933
88.32,1345313.986
88.36,1281638.251
89.00,1511734.101
89.00,1352408.269
89.00,1296927.112
89.00,1341697.405
89.00,1542397.31
89.11,1435244.425
90.00,1235977.146
90.00,1098297.785
91.00,911985.4394
92.00,953178.2835
92.00,1203586.074
92.00,1047595.29
93.00,1115731.968
95.00,1045483.839
95.00,1357080.138
95.00,1030159.668
97.00,1889992.076
