"Dataset","lh_inferiortemporal_thickness"
"OASIS_3",2.735
"OASIS_3",2.728
"OASIS_3",2.789
"OASIS_3",2.47
"OASIS_3",2.502
"OASIS_3",2.59
"OASIS_3",2.65
"OASIS_3",2.465
"OASIS_3",2.614
"OASIS_3",2.639
"OASIS_3",2.575
"OASIS_3",2.62
"OASIS_3",2.653
"OASIS_3",2.489
"OASIS_3",2.768
"OASIS_3",2.767
"OASIS_3",2.696
"OASIS_3",2.736
"OASIS_3",2.673
"OASIS_3",2.68
"OASIS_3",2.695
"OASIS_3",2.691
"OASIS_3",2.786
"OASIS_3",2.71
"OASIS_3",2.653
"OASIS_3",2.751
"OASIS_3",2.94
"OASIS_3",2.918
"OASIS_3",2.955
"OASIS_3",2.819
"OASIS_3",2.809
"OASIS_3",2.793
"OASIS_3",2.643
"OASIS_3",2.676
"OASIS_3",2.79
"OASIS_3",2.672
"OASIS_3",2.423
"OASIS_3",2.437
"OASIS_3",2.59
"OASIS_3",2.403
"OASIS_3",2.585
"OASIS_3",2.474
"OASIS_3",2.47
"OASIS_3",2.614
"OASIS_3",2.602
"OASIS_3",2.877
"OASIS_3",2.786
"OASIS_3",2.811
"OASIS_3",2.683
"OASIS_3",2.706
"OASIS_3",2.444
"OASIS_3",2.766
"OASIS_3",2.782
"OASIS_3",2.832
"OASIS_3",2.705
"OASIS_3",2.671
"OASIS_3",2.554
"OASIS_3",2.512
"OASIS_3",2.632
"OASIS_3",2.532
"OASIS_3",2.707
"OASIS_3",2.761
"OASIS_3",2.716
"OASIS_3",2.697
"OASIS_3",2.725
"OASIS_3",2.623
"OASIS_3",2.659
"OASIS_3",2.686
"OASIS_3",2.62
"OASIS_3",2.514
"OASIS_3",2.602
"OASIS_3",2.579
"OASIS_3",2.546
"OASIS_3",2.742
"OASIS_3",2.692
"OASIS_3",2.555
"OASIS_3",2.581
"OASIS_3",2.684
"OASIS_3",2.748
"OASIS_3",2.91
"OASIS_3",2.857
"OASIS_3",2.652
"OASIS_3",1.994
"OASIS_3",2.665
"OASIS_3",2.614
"OASIS_3",2.728
"OASIS_3",2.714
"OASIS_3",2.689
"OASIS_3",2.547
"OASIS_3",2.406
"OASIS_3",2.534
"OASIS_3",2.724
"OASIS_3",2.433
"OASIS_3",2.488
"OASIS_3",2.351
"OASIS_3",2.745
"OASIS_3",2.691
"OASIS_3",2.809
"OASIS_3",2.685
"OASIS_3",2.686
"OASIS_3",2.695
"OASIS_3",2.788
"OASIS_3",2.792
"OASIS_3",2.862
"OASIS_3",2.721
"OASIS_3",2.823
"OASIS_3",2.839
"OASIS_3",2.756
"OASIS_3",2.407
"OASIS_3",2.695
"OASIS_3",2.591
"OASIS_3",2.575
"OASIS_3",2.534
"OASIS_3",2.569
"OASIS_3",2.554
"OASIS_3",2.633
"OASIS_3",2.453
"OASIS_3",2.391
"OASIS_3",2.592
"OASIS_3",2.565
"OASIS_3",2.553
"OASIS_3",2.565
"OASIS_3",2.537
"OASIS_3",2.798
"OASIS_3",2.508
"OASIS_3",2.467
"OASIS_3",2.626
"OASIS_3",2.492
"OASIS_3",2.526
"OASIS_3",2.509
"OASIS_3",2.807
"OASIS_3",2.537
"OASIS_3",2.527
"OASIS_3",2.567
"OASIS_3",2.516
"OASIS_3",2.434
"OASIS_3",2.506
"OASIS_3",2.547
"OASIS_3",2.688
"OASIS_3",2.761
"OASIS_3",2.767
"OASIS_3",2.561
"OASIS_3",2.658
"OASIS_3",2.59
"OASIS_3",2.618
"OASIS_3",2.473
"OASIS_3",2.398
"OASIS_3",2.469
"OASIS_3",2.355
"OASIS_3",3.025
"OASIS_3",2.678
"OASIS_3",2.713
"OASIS_3",2.553
"OASIS_3",2.582
"OASIS_3",2.565
"OASIS_3",2.543
"OASIS_3",2.522
"OASIS_3",2.487
"OASIS_3",2.478
"OASIS_3",2.51
"OASIS_3",2.544
"OASIS_3",2.947
"OASIS_3",2.777
"OASIS_3",2.901
"OASIS_3",2.643
"OASIS_3",2.519
"OASIS_3",2.622
"OASIS_3",2.555
"OASIS_3",2.823
"OASIS_3",2.683
"OASIS_3",2.816
"OASIS_3",2.746
"OASIS_3",2.586
"OASIS_3",2.647
"OASIS_3",2.556
"OASIS_3",2.619
"OASIS_3",2.601
"OASIS_3",2.62
"OASIS_3",2.743
"OASIS_3",2.622
"OASIS_3",2.93
"OASIS_3",2.813
"OASIS_3",2.806
"OASIS_3",2.78
"OASIS_3",2.824
"OASIS_3",2.748
"OASIS_3",2.701
"OASIS_3",2.674
"OASIS_3",2.737
"OASIS_3",2.616
"OASIS_3",2.676
"OASIS_3",2.441
"OASIS_3",2.492
"OASIS_3",2.487
"OASIS_3",2.594
"OASIS_3",2.443
"OASIS_3",2.424
"OASIS_3",2.615
"OASIS_3",2.639
"OASIS_3",2.329
"OASIS_3",2.746
"OASIS_3",2.761
"OASIS_3",2.642
"OASIS_3",2.777
"OASIS_3",2.878
"OASIS_3",2.779
"OASIS_3",2.459
"OASIS_3",2.838
"OASIS_3",2.791
"OASIS_3",2.871
"OASIS_3",2.845
"OASIS_3",2.786
"OASIS_3",2.651
"OASIS_3",2.589
"OASIS_3",2.661
"OASIS_3",2.791
"OASIS_3",2.518
"OASIS_3",2.929
"OASIS_3",2.91
"OASIS_3",2.865
"OASIS_3",2.789
"OASIS_3",2.479
"OASIS_3",2.666
"OASIS_3",2.732
"OASIS_3",2.637
"OASIS_3",2.534
"OASIS_3",2.516
"OASIS_3",2.866
"OASIS_3",2.794
"OASIS_3",2.531
"OASIS_3",2.542
"OASIS_3",2.447
"OASIS_3",2.725
"OASIS_3",2.799
"OASIS_3",1.566
"OASIS_3",2.747
"OASIS_3",2.623
"OASIS_3",2.802
"OASIS_3",2.747
"OASIS_3",2.759
"OASIS_3",2.531
"OASIS_3",2.88
"OASIS_3",2.815
"OASIS_3",2.493
"OASIS_3",2.6
"OASIS_3",2.65
"OASIS_3",2.704
"OASIS_3",2.684
"OASIS_3",2.567
"OASIS_3",2.672
"OASIS_3",2.591
"OASIS_3",2.832
"OASIS_3",2.556
"OASIS_3",2.543
"OASIS_3",2.577
"OASIS_3",2.61
"OASIS_3",2.634
"OASIS_3",2.844
"OASIS_3",2.642
"OASIS_3",2.614
"OASIS_3",2.687
"OASIS_3",2.661
"OASIS_3",2.726
"OASIS_3",2.681
"OASIS_3",2.624
"OASIS_3",2.542
"OASIS_3",2.753
"OASIS_3",2.697
"OASIS_3",2.742
"OASIS_3",2.651
"OASIS_3",2.652
"OASIS_3",2.654
"OASIS_3",2.59
"OASIS_3",2.607
"OASIS_3",2.673
"OASIS_3",2.607
"OASIS_3",2.468
"OASIS_3",2.611
"OASIS_3",2.457
"OASIS_3",2.505
"OASIS_3",2.67
"OASIS_3",2.757
"OASIS_3",3.27
"OASIS_3",2.69
"OASIS_3",2.674
"OASIS_3",2.69
"OASIS_3",2.598
"OASIS_3",2.677
"OASIS_3",3.006
"OASIS_3",3.004
"OASIS_3",2.596
"OASIS_3",2.542
"OASIS_3",2.518
"OASIS_3",2.625
"OASIS_3",2.656
"OASIS_3",2.721
"OASIS_3",2.645
"OASIS_3",2.879
"OASIS_3",2.728
"OASIS_3",2.611
"OASIS_3",2.544
"OASIS_3",2.529
"OASIS_3",2.649
"OASIS_3",2.805
"OASIS_3",2.699
"OASIS_3",2.631
"OASIS_3",2.575
"OASIS_3",2.778
"OASIS_3",2.779
"OASIS_3",2.768
"OASIS_3",2.687
"OASIS_3",2.652
"OASIS_3",2.55
"OASIS_3",2.636
"OASIS_3",2.556
"OASIS_3",2.714
"OASIS_3",2.675
"OASIS_3",2.674
"OASIS_3",2.688
"OASIS_3",2.631
"OASIS_3",2.662
"OASIS_3",2.661
"OASIS_3",2.617
"OASIS_3",2.618
"OASIS_3",2.693
"OASIS_3",2.6
"OASIS_3",2.766
"OASIS_3",2.769
"OASIS_3",2.681
"OASIS_3",2.603
"OASIS_3",2.618
"OASIS_3",2.665
"OASIS_3",2.588
"OASIS_3",2.766
"OASIS_3",2.808
"OASIS_3",2.653
"OASIS_3",2.612
"OASIS_3",2.453
"OASIS_3",2.713
"OASIS_3",2.725
"OASIS_3",2.618
"OASIS_3",2.536
"OASIS_3",2.657
"OASIS_3",2.759
"OASIS_3",2.647
"OASIS_3",2.694
"OASIS_3",2.773
"OASIS_3",2.7
"OASIS_3",2.607
"OASIS_3",2.551
"OASIS_3",2.555
"OASIS_3",2.726
"OASIS_3",2.792
"OASIS_3",2.639
"OASIS_3",2.572
"OASIS_3",2.62
"OASIS_3",2.611
"OASIS_3",2.529
"OASIS_3",2.622
"OASIS_3",2.631
"OASIS_3",2.914
"OASIS_3",2.99
"OASIS_3",2.695
"OASIS_3",2.624
"OASIS_3",2.619
"OASIS_3",2.623
"OASIS_3",2.697
"OASIS_3",2.93
"OASIS_3",2.979
"OASIS_3",2.959
"OASIS_3",2.958
"OASIS_3",3.015
"OASIS_3",2.705
"OASIS_3",2.692
"OASIS_3",2.617
"OASIS_3",2.779
"OASIS_3",2.575
"OASIS_3",2.514
"OASIS_3",2.705
"OASIS_3",2.648
"OASIS_3",2.781
"OASIS_3",2.799
"OASIS_3",2.42
"OASIS_3",2.709
"OASIS_3",2.67
"OASIS_3",2.687
"OASIS_3",2.654
"OASIS_3",2.638
"OASIS_3",2.638
"OASIS_3",2.814
"OASIS_3",2.779
"OASIS_3",2.8
"OASIS_3",2.64
"OASIS_3",2.669
"OASIS_3",2.383
"OASIS_3",2.62
"OASIS_3",2.729
"OASIS_3",2.755
"OASIS_3",2.547
"OASIS_3",2.978
"OASIS_3",2.891
"OASIS_3",2.685
"OASIS_3",2.647
"OASIS_3",2.61
"OASIS_3",2.651
"OASIS_3",2.623
"OASIS_3",2.635
"OASIS_3",2.637
"OASIS_3",2.54
"OASIS_3",2.414
"OASIS_3",2.448
"OASIS_3",2.373
"OASIS_3",2.293
"OASIS_3",2.92
"OASIS_3",2.822
"OASIS_3",2.674
"OASIS_3",2.659
"OASIS_3",2.724
"OASIS_3",2.529
"OASIS_3",2.684
"OASIS_3",2.974
"OASIS_3",2.575
"OASIS_3",2.569
"OASIS_3",2.509
"OASIS_3",2.624
"OASIS_3",2.809
"OASIS_3",2.95
"OASIS_3",2.787
"OASIS_3",2.827
"OASIS_3",2.702
"OASIS_3",2.761
"OASIS_3",2.804
"OASIS_3",2.765
"OASIS_3",2.449
"OASIS_3",2.814
"OASIS_3",2.756
"OASIS_3",2.604
"OASIS_3",2.864
"OASIS_3",2.742
"OASIS_3",2.482
"OASIS_3",2.627
"OASIS_3",2.587
"OASIS_3",2.704
"OASIS_3",2.624
"OASIS_3",2.599
"OASIS_3",2.647
"OASIS_3",2.557
"OASIS_3",2.662
"OASIS_3",2.524
"OASIS_3",2.695
"OASIS_3",2.669
"OASIS_3",2.633
"OASIS_3",2.484
"OASIS_3",2.515
"OASIS_3",2.551
"OASIS_3",2.636
"OASIS_3",2.733
"OASIS_3",2.722
"OASIS_3",2.616
"OASIS_3",2.679
"OASIS_3",2.536
"OASIS_3",2.472
"OASIS_3",2.592
"OASIS_3",2.491
"OASIS_3",2.539
"OASIS_3",2.911
"OASIS_3",2.591
"OASIS_3",2.585
"OASIS_3",2.664
"OASIS_3",2.703
"OASIS_3",2.608
"OASIS_3",2.599
"OASIS_3",2.612
"OASIS_3",2.588
"OASIS_3",2.689
"OASIS_3",2.705
"OASIS_3",2.594
"OASIS_3",2.656
"OASIS_3",2.752
"OASIS_3",2.712
"OASIS_3",2.869
"OASIS_3",2.742
"OASIS_3",2.831
"OASIS_3",2.724
"OASIS_3",2.698
"OASIS_3",2.68
"OASIS_3",2.691
"OASIS_3",2.663
"OASIS_3",2.675
"beijingEn",2.936
"beijingEn",2.754
"beijingEn",2.882
"beijingEn",2.817
"beijingEn",2.743
"beijingEn",2.655
"beijingEn",2.928
"beijingEn",2.926
"beijingEn",2.757
"beijingEn",2.808
"beijingEn",2.723
"beijingEn",2.696
"beijingEn",2.826
"beijingEn",2.708
"beijingEn",2.709
"beijingEn",2.759
"beijingEn",2.962
"beijingEn",2.76
"beijingEn",2.821
"beijingEn",2.782
"beijingEn",2.832
"beijingEn",2.525
"beijingEn",2.806
"beijingEn",2.745
"beijingEn",2.612
"beijingEn",2.638
"beijingEn",2.724
"beijingEn",2.982
"beijingEn",2.731
"beijingEn",2.754
"beijingEn",2.713
"beijingEn",2.776
"beijingEn",2.79
"beijingEn",2.639
"beijingEn",2.603
"beijingEn",2.806
"beijingEn",2.905
"beijingEn",2.805
"beijingEn",2.783
"beijingEn",2.753
"beijingEn",2.871
"beijingEn",2.743
"beijingEn",2.73
"beijingEn",2.7
"beijingEn",2.652
"beijingEn",2.701
"beijingEn",2.665
"beijingEn",2.756
"beijingEn",2.602
"beijingEn",2.819
"beijingEn",2.7
"beijingEn",2.754
"beijingEn",2.775
"beijingEn",2.658
"beijingEn",2.802
"beijingEn",2.991
"beijingEn",2.743
"beijingEn",2.926
"beijingEn",3.043
"beijingEn",2.632
"beijingEn",3.038
"beijingEn",2.868
"beijingEn",2.689
"beijingEn",2.803
"beijingEn",3.017
"beijingEn",2.716
"beijingEn",2.926
"beijingEn",2.688
"beijingEn",2.725
"beijingEn",2.984
"beijingEn",2.72
"beijingEn",2.864
"beijingEn",2.716
"beijingEn",2.841
"beijingEn",2.6
"beijingEn",2.809
"beijingEn",2.788
"beijingEn",2.836
"beijingEn",2.755
"beijingEn",2.944
"beijingEn",2.479
"beijingEn",2.912
"beijingEn",2.947
"beijingEn",2.739
"beijingEn",2.841
"beijingEn",2.747
"beijingEn",2.856
"beijingEn",2.764
"beijingEn",2.738
"beijingEn",2.696
"beijingEn",2.853
"beijingEn",2.708
"beijingEn",2.706
"beijingEn",2.688
"beijingEn",2.588
"beijingEn",2.879
"beijingEn",2.967
"beijingEn",2.736
"beijingEn",2.722
"beijingEn",2.681
"beijingEn",2.745
"beijingEn",2.88
"beijingEn",2.717
"beijingEn",2.763
"beijingEn",2.856
"beijingEn",2.941
"beijingEn",2.786
"beijingEn",2.813
"beijingEn",2.708
"beijingEn",2.619
"beijingEn",2.812
"beijingEn",2.705
"beijingEn",2.698
"beijingEn",2.722
"beijingEn",2.71
"beijingEn",2.95
"beijingEn",2.664
"beijingEn",2.767
"beijingEn",2.616
"beijingEn",2.572
"beijingEn",2.758
"beijingEn",2.686
"beijingEn",2.673
"beijingEn",2.689
"beijingEn",2.91
"beijingEn",2.759
"beijingEn",2.657
"beijingEn",2.669
"beijingEn",2.603
"beijingEn",2.677
"beijingEn",2.893
"beijingEn",2.919
"beijingEn",2.792
"beijingEn",2.87
"beijingEn",2.854
"beijingEn",2.801
"beijingEn",2.967
"beijingEn",2.816
"beijingEn",2.919
"beijingEn",2.767
"beijingEn",2.696
"beijingEn",2.688
"beijingEn",3.084
"beijingEn",2.872
"beijingEn",2.777
"beijingEn",2.752
"beijingEn",2.92
"beijingEn",2.715
"beijingEn",2.764
"beijingEn",2.778
"beijingEn",2.692
"beijingEn",2.909
"beijingEn",2.735
"beijingEn",2.975
"beijingEn",2.71
"beijingEn",2.795
"beijingEn",2.683
"beijingEn",2.668
"beijingEn",2.916
"beijingEn",2.839
"beijingEn",2.768
"beijingEn",2.604
"beijingEn",2.717
"beijingEn",2.839
"beijingEn",2.586
"beijingEn",2.724
"beijingEn",2.929
"beijingEn",2.501
"beijingEn",2.769
"beijingEn",2.71
"beijingEn",2.851
"beijingEn",2.71
"beijingEn",2.686
"beijingEn",2.862
"beijingEn",2.76
"beijingEn",2.821
"beijingEn",2.593
"beijingEn",2.689
"beijingEn",2.894
